Institute code,College,Branch code,Branch name,Allocation type,Category,Merit number,Percentile
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,GOPENS,45068,81.0090469
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,GSTS,62198,72.6119403
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,GNT2S,56019,75.867353
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,GNT3S,67376,69.6924231
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,GOBCS,47176,79.8081214
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,LOPENS,38817,83.878077
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,LSTS,70583,68.3823818
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,LVJS,42139,82.251586
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,LNT2S,67267,69.6924231
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,LOBCS,40903,83.0041152
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,PWDOPENS,132109,17.5985227
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,DEFOPENS,55489,76.0463981
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,TFWS,36423,84.9532361
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,PWDROBC,140685,4.9294633
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,ORPHAN,44019,81.2345291
1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,STATE,EWS,48315,79.5863208
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,GOPENS,6729,97.3887196
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,GSCS,15657,93.8067312
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,GSTS,34266,85.9219677
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,GNT3S,16999,93.2108027
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,GOBCS,6987,97.3291438
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,LOPENS,4564,98.2315536
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,LSTS,54440,76.7173434
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,TFWS,8433,96.7339025
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,ORPHAN,10039,96.0680883
1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,STATE,EWS,7092,97.2654813
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,GOPENS,10554,95.8828395
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,GSCS,18304,92.6711629
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,GSTS,44560,81.1192722
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,GVJS,20344,91.7514817
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,GNT2S,11000,95.6910814
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,GNT3S,24223,90.1789743
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,GOBCS,11739,95.3975994
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,LOPENS,7642,97.0482604
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,LSCS,20360,91.7514817
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,TFWS,11559,95.492343
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,DEFROBCS,26155,89.3951296
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,ORPHAN,12547,95.0827713
1002,"Government College of Engineering, Amravati",100224610,Information Technology,STATE,EWS,11206,95.654289
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,GOPENS,28186,88.4658665
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,GSCS,46913,80.0408747
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,GSTS,93403,53.6496624
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,GVJS,48417,79.520817
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,GNT2S,44580,81.1192722
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,GOBCS,35670,85.1907088
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,LOPENS,25067,89.8061335
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,LSCS,35282,85.3534944
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,LSTS,82552,60.9799222
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,LNT3S,85978,58.7124464
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,PWDOPENS,87477,58.0840122
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,DEFOPENS,131259,18.2192293
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,TFWS,18889,92.4568642
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,ORPHAN,40631,83.1704016
1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,STATE,EWS,27763,88.6695314
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,GOPENS,14528,94.2498036
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,GSCS,27293,88.8028432
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,GVJS,30973,87.2266503
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,GNT3S,31133,87.2113119
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,GOBCS,15122,94.0316823
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,LSTS,116855,34.1365462
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,TFWS,16371,93.495874
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,PWDROBC,55078,76.2843676
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,ORPHAN,16345,93.495874
1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,STATE,EWS,15356,93.9373698
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,GOPENS,52345,77.7994669
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,GSCS,79348,62.7898492
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,GSTS,62352,72.6119403
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,GVJS,50051,78.5775598
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,GOBCS,85417,58.7429854
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,LOPENS,46217,80.6210251
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,LNT1S,66106,70.6180504
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,PWDOPENS,64644,71.3590844
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,DEFOPENS,64271,71.4000828
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,TFWS,64209,71.4000828
1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,STATE,EWS,62944,71.9809302
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,GOPENS,40569,83.2373857
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,GSCS,61636,73.1851907
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,GSTS,102337,46.4534231
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,GNT1S,45732,80.8641005
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,GNT2S,55195,76.2843676
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,GNT3S,53772,76.839044
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,GOBCS,45302,81.0090469
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,LOPENS,56026,75.867353
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,LSCS,80444,62.3996115
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,LVJS,141330,3.7523084
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,LNT2S,90999,55.2985075
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,LOBCS,56729,75.1725431
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,PWDOPENS,129672,20.3198986
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,DEFOPENS,30957,87.2266503
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,TFWS,46753,80.0793682
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,ORPHAN,45215,81.0090469
1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,STATE,EWS,45314,80.9858625
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,HU‑HU,GOPENH,73995,66.3914919
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,HU‑HU,GSCH,109829,40.6521983
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,HU‑HU,GSTH,107595,42.5955447
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,HU‑HU,GOBCH,39830,83.3890161
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,HU‑HU,LOPENH,75293,65.3263316
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,HU‑HU,PWDOPENH,88654,56.7405028
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,OHU‑OHU,GSCO,100653,48.0589023
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,OHU‑OHU,GNT3O,128042,22.0314735
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,STATE,DEFOPENS,68388,69.3042857
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,STATE,TFWS,106376,43.5071268
1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,STATE,EWS,59970,73.4246062
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,HU‑HU,LOPENH,62430,72.394012
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,HU‑HU,LSCH,134533,13.8442673
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,HU‑HU,LSTH,131416,18.2192293
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,HU‑HU,LVJH,90400,55.7163295
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,HU‑HU,PWDOPENH,122456,28.3793174
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,OHU‑OHU,GOBCO,99606,49.2213366
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,STATE,DEFOPENS,129360,20.9244385
1005,"Sant Gadge Baba Amravati University,Amravati",100552410,Paper and Pulp Technology,OHU‑OHU,GOPENO,108240,42.4233825
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,HU‑HU,GOPENH,129584,20.3198986
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,HU‑HU,LOPENH,74432,65.9622938
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,HU‑HU,GSCH,60541,73.3779089
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,HU‑HU,GOBCH,111853,38.992574
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,HU‑HU,LNT2H,122983,27.6545345
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,HU‑HU,PWDOPENH,110636,39.9066862
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,OHU‑OHU,GOPENO,42149,82.251586
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,STATE,DEFOPENS,67806,69.6572694
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,GOPENH,76027,65.0367935
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,GSCH,111339,39.4392454
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,GSTH,142185,2.1291696
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,GNT2H,109460,41.0926455
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,GOBCH,98682,49.6143282
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,LOPENH,60565,73.3779089
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,LSCH,85834,58.7124464
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,LSTH,97834,50.2663166
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,LOBCH,75603,65.107535
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,HU‑HU,PWDOPENH,81791,61.432847
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,OHU‑OHU,GOPENO,84150,59.9156802
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,OHU‑OHU,GSCO,104136,45.8483896
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,OHU‑OHU,GNT2O,106214,43.5071268
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,OHU‑OHU,GOBCO,107314,42.9215913
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,OHU‑OHU,LOPENO,91522,55.2709127
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,OHU‑OHU,LSTO,131804,17.7025465
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,OHU‑OHU,LOBCO,117771,33.2472877
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,STATE,DEFOPENS,51863,78.0359147
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,STATE,TFWS,99118,49.4761567
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,STATE,ORPHAN,81362,61.4332053
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,STATE,EWS,86565,58.1382561
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,GOPENH,33038,86.3437564
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,GSCH,37501,84.4304792
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,GNT1H,55710,75.8958975
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,GOBCH,33199,86.2561357
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,LOPENH,25903,89.4065093
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,LSCH,37000,84.5084815
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,LNT3H,105208,44.476613
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,LOBCH,31293,87.0718315
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,PWDOPENH,108457,42.4233825
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,HU‑HU,PWDROBC,139483,6.5686569
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,OHU‑OHU,GOPENO,23277,90.5702023
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,OHU‑OHU,GSTO,75879,65.0367935
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,OHU‑OHU,GVJO,46796,80.0793682
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,OHU‑OHU,GOBCO,24708,89.96633
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,OHU‑OHU,LSCO,28016,88.5960295
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,OHU‑OHU,LNT2O,39771,83.3890161
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,OHU‑OHU,LOBCO,20144,91.804929
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,STATE,DEFOPENS,92453,54.0043616
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,STATE,TFWS,22451,90.9043132
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,STATE,DEFROBCS,125905,24.5412844
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,STATE,ORPHAN,27109,88.9154021
1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,STATE,EWS,24822,89.9662416
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,GOPENH,66372,70.5106049
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,GSCH,86899,58.1195238
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,GSTH,104307,45.8483896
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,GNT2H,94518,52.7422372
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,GOBCH,72431,66.9527897
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,LOPENH,62837,72.3082536
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,LSCH,78665,63.6508999
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,LNT2H,78055,63.6910141
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,LOBCH,64884,71.2687819
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,PWDOPENH,69531,68.9337823
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,HU‑HU,GNT3H,133104,15.931529
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,OHU‑OHU,GOPENO,64804,71.2687819
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,OHU‑OHU,GSCO,77398,64.0952985
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,OHU‑OHU,GOBCO,68470,69.3042857
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,OHU‑OHU,LSCO,70416,68.3823818
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,OHU‑OHU,LNT3O,70245,68.401414
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,STATE,DEFOPENS,48462,79.520817
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,STATE,TFWS,83768,59.9249812
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,STATE,ORPHAN,68896,69.0354573
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,STATE,EWS,67791,69.6572694
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,GOPENH,55127,76.2843676
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,GSCH,64671,71.3590844
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,GSTH,124095,26.775031
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,GNT2H,66704,70.2813361
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,GNT3H,85464,58.7429854
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,GOBCH,57938,75.0737739
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,LOPENH,49831,78.5775598
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,LSCH,61449,73.1851907
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,LVJH,97596,50.2663166
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,HU‑HU,PWDOPENH,52683,77.4193548
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,OHU‑OHU,GOPENO,46465,80.2375547
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,OHU‑OHU,GOBCO,49668,78.7120349
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,OHU‑OHU,LOPENO,48305,79.5863208
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,OHU‑OHU,LSCO,85295,58.8704519
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,OHU‑OHU,LNT1O,131961,17.5985227
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,OHU‑OHU,LOBCO,49252,79.2648162
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,STATE,DEFOPENS,98187,49.6513702
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,STATE,TFWS,35890,85.1782223
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,STATE,ORPHAN,52764,77.4193548
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,STATE,EWS,46194,80.6210251
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,GOPENH,87547,58.0840122
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,GSCH,98768,49.5548073
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,GVJH,102116,46.8567142
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,GOBCH,91392,55.2709127
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,LOPENH,87771,57.7272051
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,LSCH,125633,24.8864926
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,LOBCH,93890,53.1660451
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,PWDOPENH,90903,55.4490884
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,HU‑HU,GNT3H,126065,24.5412844
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,OHU‑OHU,GOPENO,56429,75.340282
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,OHU‑OHU,GSCO,83515,59.9249812
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,OHU‑OHU,GNT1O,132486,16.9363708
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,OHU‑OHU,GOBCO,70675,67.9544349
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,STATE,DEFOPENS,107387,42.9215913
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,STATE,ORPHAN,80215,62.3996115
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,STATE,EWS,76291,64.4805659
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,HU‑HU,GOPENH,15532,93.8260094
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,HU‑HU,GOBCH,16748,93.2969235
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,HU‑HU,LOPENH,13966,94.4442262
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,HU‑HU,LOBCH,17917,92.8392664
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,OHU‑OHU,GOPENO,13705,94.616159
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,OHU‑OHU,GSTO,42258,82.251586
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,OHU‑OHU,GNT2O,33060,86.3437564
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,OHU‑OHU,LOPENO,20122,91.804929
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,STATE,EWS,17006,93.2108027
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,HU‑HU,GOPENH,20165,91.804929
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,HU‑HU,GOBCH,20770,91.6889238
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,HU‑HU,LOPENH,19776,92.1155289
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,HU‑HU,LOBCH,20595,91.7186508
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,OHU‑OHU,GOPENO,16055,93.6017282
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,OHU‑OHU,GVJO,68831,69.2172491
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,OHU‑OHU,GOBCO,16889,93.2464234
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,OHU‑OHU,LOPENO,22293,90.9958615
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,OHU‑HU,LSTO,100237,48.9725355
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,STATE,DEFOPENS,32008,86.8476463
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,STATE,EWS,23953,90.2424513
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],HU‑HU,GOPENH,50002,78.5775598
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],HU‑HU,GSCH,66884,69.7774101
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],HU‑HU,LSTH,53054,77.0079706
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],HU‑HU,PWDOPENH,55620,75.8958975
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],OHU‑OHU,GOPENO,56949,75.1725431
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],OHU‑OHU,GSCO,69136,69.0354573
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],OHU‑OHU,GOBCO,61837,73.0265619
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],OHU‑HU,GSTO,99871,49.0455617
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],STATE,DEFOPENS,117631,33.2472877
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],STATE,TFWS,44764,81.0352521
1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,HU‑HU,GOPENH,29669,87.9332333
